club_id,club_name_official,club_name_scraped,address_line1,city,state,zip,event_id,league_name,api_url
79,Penn Fusion SA,Penn Fusion SA,901 South Bolmar Street Suite P,West Chester,Pennsylvania,19382,3928,ECNL,https://api.athleteone.com/api/Script/get-club-info/3928/79/12
1693,FC Alliance,FC Alliance,2812 Ball Camp Byington Rd,Knoxville,Tennessee,37931,3931,ECNL,https://api.athleteone.com/api/Script/get-club-info/3931/1693/12
419,Maryland United FC,Maryland United FC,220 Prince George's Blvd,Upper Marlboro,Maryland,20774,3928,ECNL,https://api.athleteone.com/api/Script/get-club-info/3928/419/12
46,HEX FC,HEX FC Bucks,601 Buttonwood Lane,Perkasie,Pennsylvania,18944,3928,ECNL,https://api.athleteone.com/api/Script/get-club-info/3928/46/12
97,SLSG,SLSG Navy,1 Soccer Park Rd,Fenton,Missouri,63026,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/97/12
1345,Philadelphia Ukrainian Nationals,Philadelphia Ukrainian Nationals,1 Lower State Road,North Wales,Pennsylvania,19454,3928,ECNL,https://api.athleteone.com/api/Script/get-club-info/3928/1345/12
2359,Michigan Hawks,Michigan Hawks,1098 W. Ann  Arbor Rd #251,Plymouth,Michigan,48170,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/2359/12
17,Bethesda SC,Bethesda SC,8655 Grovemont Circle,Gaithersburg,Maryland,20877,3928,ECNL,https://api.athleteone.com/api/Script/get-club-info/3928/17/12
43,Eclipse Select SC,Eclipse Select SC,500 Park Blvd. Suite 178C,Itasca,Illinois,60143,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/43/12
3405,Pipeline SC,Pipeline SC,P.O.Box 10126,Baldwin,Maryland,21013,3928,ECNL,https://api.athleteone.com/api/Script/get-club-info/3928/3405/12
2167,Chicago Inter Soccer,Chicago Inter Soccer,15781 Ridge Pointe Street,New Lenox,Illinois,60451,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/2167/12
1713,Nationals SC,Nationals Soccer Club,13719 23 Mile Road #167,Shelby Twp,Michigan,48315,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/1713/12
1730,Missouri Rush,Missouri Rush,901 Caledonia Dr.,O'Fallon,Missouri,63368,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/1730/12
2330,Kansas City Athletics,Kansas City Athletics,9001 W. 67th,Merriam,Kansas,66202,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/2330/12
102,Sporting Blue Valley,Sporting Blue Valley,13700 Switzer Road,Overland Park,Kansas,66221,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/102/12
67,Minnesota Thunder Academy,Minnesota Thunder,6600 Nicollet Ave S,Richfield,Minnesota,55423,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/67/12
2017,Rockford Raptors FC,Rockford Raptors,8800 E Riverside Blvd.,Loves Park,Illinois,61111,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/2017/12
373,Gretna Elite Academy,Gretna Elite Academy,10550 South 222nd Street,Gretna,Nebraska,68028,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/373/12
3712,Liverpool FC IA Michigan,Liverpool FC IA Michigan,867 South Blvd.,Pontiac,Michigan,48341,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/3712/12
3483,Sporting Iowa,Sporting Iowa,"4685 Merle Hay Rd., Suite 202",Des Moines,Iowa,50322,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/3483/12
54,FC Wisconsin,FC Wisconsin,N102W13797 Spaten Ct,Germantown,Wisconsin,53022,3926,ECNL,https://api.athleteone.com/api/Script/get-club-info/3926/54/12
4603,Fairfax Virginia Union,Fairfax Virginia Union,"311 Maple Avenue, Unit D",Vienna,Virginia,22180,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/4603/12
26,Charlotte SA,Charlotte SA,13333 Dorman Rd,Pineville,North Carolina,28134,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/26/12
2181,Wilmington Hammerheads Youth FC,Wilmington Hammerheads,404 N 3rd St Ste 204,Wilmington,North Carolina,28405,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/2181/12
417,Richmond United,Richmond United,"4202 Park Place Court, Suite D",Glen Allen,Virginia,23060,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/417/12
3404,NC Courage Academy,NC Courage,"3150 Spring Forest Road, Suite 116",Raleigh,North Carolina,27616,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/3404/12
525,Arlington Soccer,Arlington Soccer,140 S Wise St,Arlington,Virginia,22204,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/525/12
71,NC Fusion,NC Fusion,428 Twins Way,Bermuda Run,North Carolina,27006,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/71/12
451,Lehigh Valley United Rush,LVU Rush,1344 N Sherman St,Allentown,Pennsylvania,18109,3278,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3278/451/12
22,NCFC Youth,NCFC Youth,"3150 Spring Forest Road, Suite 116",Raleigh,North Carolina,27616,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/22/12
628,Beach FC  (VA),Beach FC (VA),3052 Buckner Blvd.,Virginia Beach,Virginia,23453,3925,ECNL,https://api.athleteone.com/api/Script/get-club-info/3925/628/12
79,Penn Fusion SA,Penn Fusion SA,901 South Bolmar Street Suite P,West Chester,Pennsylvania,19382,3278,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3278/79/12
3405,Pipeline SC,Pipeline SC,P.O.Box 10126,Baldwin,Maryland,21013,3278,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3278/3405/12
1940,Potomac Soccer Association,Potomac Soccer Association,13202 Executive Park Drive,Germantown,Maryland,20874,3278,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3278/1940/12
494,Baltimore Celtic Soccer Club,Baltimore Celtic,602 Weller Drive,Mount Airy,Maryland,21771,3278,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3278/494/12
64,Match Fit Academy,Match Fit Academy,", New Jersey",,,,3278,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3278/64/12
419,Maryland United FC,Maryland United FC,220 Prince George's Blvd,Upper Marlboro,Maryland,20774,3278,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3278/419/12
4063,El Camino Futbol Club Salinas,El Camino Futbol Club Salinas,1,Salinas,California,93906,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/4063/12
2955,River Islands Surf,River Islands Surf,1051 River Islands Pkwy,Lathrop,California,95330,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/2955/12
294,MVLA Soccer Club,MVLA,"339 South San Antonio RD, Suite 1D",Los Altos,California,94022,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/294/12
46,HEX FC,HEX FC Dominion,601 Buttonwood Lane,Perkasie,Pennsylvania,18944,3278,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3278/46/12
3065,Association Football Club,Association FC,"Oakland, CA 94611",Oakland,California,94611,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/3065/12
3054,Placer United Soccer Club,Placer United,1091 Tinker Road #300,Rocklin,California,95765,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/3054/12
4342,1974 Newark FC,1974 Newark FC,PO box 311,Newark,California,94560,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/4342/12
88,San Juan SC,San Juan SC,"10860 Gold Center Drive, Suite 275",Rancho Cordova,California,95670,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/88/12
1425,Davis Legacy,Davis Legacy,PO Box 72295,Davis,California,95617,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/1425/12
1585,Marin Football Club,Marin FC,336 Bon Air Center PMB 122,Greenbrae,California,94904,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/1585/12
91,Santa Rosa United,Santa Rosa United,P.O. Box 12154,Santa Rosa,California,95406,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/91/12
2548,Santa Clara Sporting,Santa Clara Sporting,282 Brokaw Road,Santa Clara,California,95050,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/2548/12
69,Mustang SC,Mustang SC,4680 Camino Tassajara,Danville,California,94526,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/69/12
1040,San Francisco Elite Academy,San Francisco Elite Academy,4308 Geary Blvd #302,San Francisco,California,94118,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/1040/12
1501,FC Pride,FC Pride Elite,11960 E 62nd Street,Indianapolis,Indiana,46235,3210,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3210/1501/12
1470,California Odyssey SC,COSC,"2525 Alluvial Avenue, Suite 301",Clovis,California,93611,3765,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3765/1470/12
4368,El Paso Locomotive Youth Soccer Club,El Paso Locomotive,123 W. MILLS AVE.,El Paso,Texas,79901,3275,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3275/4368/12
7,No Club Selection,FC Tucson,609 pinar del rio,El Paso,Texas,79932,3275,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3275/7/12
4079,Club Ohio,Club Ohio,6923 Rings Rd,Dublin,Ohio,43016,3210,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3210/4079/12
1936,CCV Stars,CCV Stars,7007 W. Happy Valley Road,Peoria,Arizona,85383,3275,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3275/1936/12
592,AZ Arsenal,Arizona Arsenal,2320 East Baseline Rd Suite 148-497,Phoenix,Arizona,85042,3275,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3275/592/12
3998,FC Arizona,FC Arizona,5780 W Oakland St,Chandler,Arizona,85248,3275,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3275/3998/12
1560,NM Rapids Soccer Club,NM Rapids,8220 La Mirada NE Suite 600,Albuquerque,New Mexico,87109,3275,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3275/1560/12
87,San Diego Surf,San Diego Surf,2683 VIa De La Valle Suite G-425,San Diego,California,92014,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/87/12
82,LAFC So Cal,LAFC So Cal,6430 Variel Ave. Suite #103,Woodland Hills,California,91367,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/82/12
13,Sporting CA USA,Sporting California USA,350 S. Milliken Ave. Suite J,Ontario,California,91761,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/13/12
16,Beach FC  (CA),Beach FC,PO Box 10098,Torrance,California,90505,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/16/12
157,Rangers FC,Rangers FC,645 S State College Blvd. Unit G,Fullerton,California,92831,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/157/12
41,Eagles Soccer Club,Eagles SC,7261 Los Coyotes Place,Camarillo,California,93012,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/41/12
86,SDSC Surf,SDSC Surf,11305 Rancho Bernardo Rd Suite 101,San Diego,California,92127,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/86/12
2289,LA Breakers FC,LA Breakers FC,"12100 WILSHIRE BLVD, 8TH FLOOR",Los Angeles,California,90025,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/2289/12
186,Pateadores,Pateadores,151 Kalmus Dr. Suite F-5,Costa Mesa,California,92626,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/186/12
113,West Coast FC,West Coast FC,PO Box 799,San Juan Capistrano,California,92693,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/113/12
39,Legends FC SD (DMCV),Legends FC San Diego Sharks,10505 Sorrento Valley Rd Ste.150,San Diego,California,92121,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/39/12
300,Rebels SC,Rebels SC,PO BOX 212649,Chula Vista,California,91921,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/300/12
61,Legends FC,Legends FC,"5555 Hamner Ave, Norco, CA 92680",Eastvale,California,92880,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/61/12
2106,Chicago Magic,Chicago Magic,"3080 Skokie Valley, Ste 1",Highland Park,Illinois,60035,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/2106/12
2419,Bloomingdale Lightning FC,Bloomingdale Lightning FC,3623 Waterscape Terrace,Elgin,Illinois,60124,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/2419/12
96,SLAMMERS FC,Slammers FC Maroon,2618 San Miguel Dr #120,Newport Beach,California,92626,3280,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3280/96/12
1255,FC 1974 Libertyville,Libertyville FC 1974,30080 Technology Way,Libertyville,Illinois,60048,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/1255/12
2167,Chicago Inter Soccer,Chicago Inter,15781 Ridge Pointe Street,New Lenox,Illinois,60451,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/2167/12
3493,Galaxy Soccer Club,Galaxy Soccer Club,530 W 5th Ave,Naperville,Illinois,60563,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/3493/12
2476,Chicago City SC,Chicago City SC,1414 w irving park rd,Chicago,Illinois,60613,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/2476/12
2017,Rockford Raptors FC,Rockford Raptors,8800 E Riverside Blvd.,Loves Park,Illinois,61111,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/2017/12
2257,Indiana Elite FC,Indiana Elite FC,10971 Four Seasons Pl Suite 207,Crown Point,Indiana,46307,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/2257/12
4326,Force,Crystal Lake Force,891 IL-176,Crystal Lake,Illinois,60014,3338,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3338/4326/12
538,Pittsburgh Riverhounds,Pittsburgh Riverhounds,510 West Station Square Drive,Pittsburgh,Pennsylvania,15219,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/538/12
4458,Manta United Soccer Club,Manta,10701 Rovalton RD,North Rovalton,Ohio,44133,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/4458/12
4578,Canton Force,Canton Force - CAU Force,11311 Villa Grande Dr,North Royalton,Ohio,44133,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/4578/12
3491,Kings Hammer SC,Kings Hammer SC - South,50 E Rivercenter Blvd Suite 1410,Covington,Kentucky,41011,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/3491/12
4008,GTFC Impact,GTFC Impact Boys 2013 Premier,215 W. 7th St.,Perrysburg,Ohio,43551,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/4008/12
4079,Club Ohio,Club Ohio,6923 Rings Rd,Dublin,Ohio,43016,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/4079/12
437,Ohio Premier,Ohio Premier,PO Box 56,Dublin,Ohio,43017,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/437/12
3475,Louisville City Academy,Louisville City Academy,801 Edith Rd.,Louisville,Kentucky,40206,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/3475/12
1501,FC Pride,FC Pride Elite,11960 E 62nd Street,Indianapolis,Indiana,46235,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/1501/12
343,WNY Flash,WNY Flash,6831 Seneca Street,Elma,New York,14059,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/343/12
9,SUSA FC,SUSA FC,271 Carleton Avenue,Central Islip,New York,11722,3277,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3277/9/12
3650,Mercury,Mercury,5345 Hagewa Dr,Cincinnati,Ohio,45242,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/3650/12
75,Ohio Elite SA,Ohio Elite Soccer Academy,256 East Sharon Road,Cincinnati,Ohio,45246,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/75/12
4009,Sporting Columbus,Sporting Columbus,268 S Cassady Avenue,Columbus,Ohio,43209,3642,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3642/4009/12
431,FSA FC,FSA FC,11 Executive Drive,Farmington,Connecticut,06032,3277,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3277/431/12
116,World Class FC,World Class FC,175 Old Orangeburg Road,Orangeburg,New York,10962,3277,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3277/116/12
52,FC Stars,FC Stars,70 McGovern Blvd,,,,3277,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3277/52/12
518,Manhattan Soccer Club,Manhattan SC,New York City,New York,New York,10025,3277,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3277/518/12
31,Connecticut FC,Connecticut FC,667 Amity Road,Bethany,Connecticut,06524,3277,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3277/31/12
42,East Meadow SC,East Meadow SC,1836 Newbridge Rd,North Bellmore,New York,11710,3277,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3277/42/12
37,Dallas Texans,Dallas Texans,2013 Wing Point Lane,Dallas,Texas,75093,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/37/12
4068,Avanti Soccer Academy,Avanti SA,2635 Brenner Dr,Dallas,Texas,75220,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/4068/12
2133,Oklahoma Energy FC,OK Energy FC,1502 W Danforth Rd,Edmond,Oklahoma,73003,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/2133/12
47,FC Dallas Youth,FC Dallas,"9200 World Cup Way, Ste 202",Dallas,Texas,75033,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/47/12
101,Solar Soccer Club,SOLAR,107 Sun Creek Drive Suite 300,Allen,Texas,75013,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/101/12
2134,Oklahoma Celtic Football Club,Oklahoma Celtic,1001 East Robinson St,Norman,Oklahoma,73071,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/2134/12
3694,Kernow Storm FC,Kernow Storm FC,2404 LAKE RIDGE RD,Waxahachie,Texas,75165,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/3694/12
2127,Fever United,Fever United FC,PO Box 1931,Colleyville,Texas,76034,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/2127/12
3717,NTX Celtic FC,NTX Celtic FC,1106 Oakhollow Dr,Corinth,Texas,76210,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/3717/12
2738,Atl̩tico Dallas Youth,Renegades SC,1251 Digital Dr,Richardson,Texas,75081,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/2738/12
35,DKSC,DKSC,2241 Valwood Parkway # 100,Farmers Branch,Texas,75234,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/35/12
3957,Dallas Surf,Dallas Surf,9901 Valley Ranch Pkwy E #2005,Irving,Texas,75063,3448,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3448/3957/12
101,Solar Soccer Club,SOLAR,107 Sun Creek Drive Suite 300,Allen,Texas,75013,3276,Pre-ECNL Boys,https://api.athleteone.com/api/Script/get-club-info/3276/101/12
